gene_id	gene_name	gene_type	logFC	logCPM	LR	PValue	FDR	is_diff
ENSG00000046651	OFD1	protein_coding	-0.0339287883266522	5.27925391165922	0.295695303674492	0.586593749531375	0.753178983926256	not_diff
ENSG00000163521	GLB1L	protein_coding	-0.0835863827043465	2.5323285837778	0.295358223124163	0.586807138788618	0.753310861319822	not_diff
ENSG00000087303	NID2	protein_coding	0.219139633003777	-0.0970454394182473	0.295296401932901	0.586846291885428	0.753310861319822	not_diff
ENSG00000012048	BRCA1	protein_coding	-0.025229031262509	6.71204242787849	0.295396243204536	0.586783062239686	0.753310861319822	not_diff
ENSG00000152894	PTPRK	protein_coding	-0.222594881179202	-0.233120657935647	0.295015536671094	0.587024238618348	0.75347507443818	not_diff
ENSG00000239763	AC009120.1	pseudogene	-0.190119026472317	0.289446510137753	0.294936823747048	0.587074128144102	0.75347507443818	not_diff
ENSG00000280145	CU638689.4	lncRNA	0.0691606615038525	2.97736324109529	0.294855865317387	0.587125449901635	0.753476828117617	not_diff
ENSG00000225871	AC245100.2	pseudogene	0.213026428982966	-0.148351233922234	0.294151035637335	0.587572646549372	0.75366597737088	not_diff
ENSG00000143786	CNIH3	protein_coding	0.200428011661258	0.0239584857943844	0.294479804614026	0.587363964724136	0.75366597737088	not_diff
ENSG00000138796	HADH	protein_coding	-0.0255059699605455	6.4450389940474	0.2942281575859	0.587523680851757	0.75366597737088	not_diff
ENSG00000262712	AC012676.1	lncRNA	-0.209952787449154	-0.038560772166947	0.29418732713222	0.58754960358695	0.75366597737088	not_diff
ENSG00000204920	ZNF155	protein_coding	-0.101590373121837	2.08622789677308	0.294291572091328	0.587483424404647	0.75366597737088	not_diff
ENSG00000275632	AL035461.2	lncRNA	0.21778240862211	-0.181667617509808	0.294332707674395	0.587457313942047	0.75366597737088	not_diff
ENSG00000126091	ST3GAL3	protein_coding	-0.0467035238647966	4.1393600931529	0.293729934139241	0.587840155808121	0.753883339649255	not_diff
ENSG00000166169	POLL	protein_coding	0.03925990864862	4.68307318632793	0.293726920658735	0.587842071047861	0.753883339649255	not_diff
ENSG00000115085	ZAP70	protein_coding	-0.13606987628059	1.48497136971684	0.292921121907061	0.588354659082725	0.754476562059576	not_diff
ENSG00000163125	RPRD2	protein_coding	0.0276813598265271	6.03721053742873	0.292559172120785	0.588585200817706	0.754557804035912	not_diff
ENSG00000145882	PCYOX1L	protein_coding	0.0380221793826431	4.84364354108936	0.29266576753867	0.588517286365962	0.754557804035912	not_diff
ENSG00000165688	PMPCA	protein_coding	-0.0236879613981576	6.73262813224941	0.292633715321752	0.588537705907309	0.754557804035912	not_diff
ENSG00000128185	DGCR6L	protein_coding	-0.035124005241818	5.36023400159397	0.292507510801101	0.588618121215046	0.754557804035912	not_diff
ENSG00000252690	AC105339.2	lncRNA	-0.206993362024967	-0.0368660768284903	0.292269039358089	0.588770132269893	0.754688527664384	not_diff
ENSG00000153767	GTF2E1	protein_coding	-0.0426535690242326	4.48830568899399	0.291917375530718	0.588994442884552	0.754911895141715	not_diff
ENSG00000138663	COPS4	protein_coding	0.0312677429164554	5.67286359160163	0.291752858916933	0.589099440604245	0.754982314778981	not_diff
ENSG00000144791	LIMD1	protein_coding	0.0306569747089405	5.94030925311754	0.291452239436843	0.589291400654826	0.755164162793265	not_diff
ENSG00000224261	RPSAP18	pseudogene	-0.176087392803077	0.495035607206211	0.291251361412356	0.589419742243151	0.755208695607035	not_diff
ENSG00000149532	CPSF7	protein_coding	-0.0212010062755148	7.26633321796385	0.291216313924743	0.589442140045925	0.755208695607035	not_diff
ENSG00000259431	THTPA	protein_coding	0.0928277549254012	2.24692662799509	0.29116276902388	0.589476362353751	0.755208695607035	not_diff
ENSG00000111725	PRKAB1	protein_coding	-0.0339625333329482	5.17718632713119	0.290914324453154	0.589635204634552	0.755348037328261	not_diff
ENSG00000181315	ZNF322	protein_coding	0.0448483106376968	4.24391827821351	0.290379765817316	0.589977270164146	0.755722052304528	not_diff
ENSG00000091436	MAP3K20	protein_coding	0.0266728885560065	6.22042252919337	0.290293820510593	0.590032304706793	0.755728367178377	not_diff
ENSG00000261455	LINC01003	lncRNA	-0.079141597332774	2.55241353154676	0.290072052275501	0.590174361189099	0.755846131426949	not_diff
ENSG00000257176	AC009318.1	lncRNA	0.121381757010432	1.60306828880023	0.289588927448602	0.590484075690918	0.755986021020806	not_diff
ENSG00000159885	ZNF222	protein_coding	0.134986973034763	1.27495697303918	0.289597154069113	0.590478799103476	0.755986021020806	not_diff
ENSG00000100027	YPEL1	protein_coding	-0.114487717079321	1.84570368413772	0.2897051148414	0.590409561585787	0.755986021020806	not_diff
ENSG00000184343	SRPK3	protein_coding	-0.0914422277181151	2.2576423217363	0.289601268058337	0.590476160410514	0.755986021020806	not_diff
ENSG00000233967	AL359715.1	lncRNA	0.225184408129965	-0.360690321615319	0.289382313269321	0.590616630563031	0.756032964104111	not_diff
ENSG00000100926	TM9SF1	protein_coding	-0.0820034871747001	2.47651205187726	0.289375517334042	0.590620991582493	0.756032964104111	not_diff
ENSG00000273599	AL731571.1	lncRNA	-0.0937607303658869	2.19136187152051	0.289238858983064	0.590708700626128	0.75608107022606	not_diff
ENSG00000270170	NCBP2-AS2	protein_coding	-0.0455733815125485	4.30311715530529	0.287862921468108	0.5915932863279	0.757043442708826	not_diff
ENSG00000228049	POLR2J2	protein_coding	0.0802722614786028	2.53105242129101	0.287757230274777	0.591661347387896	0.757043442708826	not_diff
ENSG00000130227	XPO7	protein_coding	-0.0221426087450119	7.08308418729556	0.287776561436289	0.591648897661369	0.757043442708826	not_diff
ENSG00000104064	GABPB1	protein_coding	0.0308607506362346	5.70229163305092	0.287799910147971	0.591633861255201	0.757043442708826	not_diff
ENSG00000169727	GPS1	protein_coding	0.0226917885930059	6.87489707354605	0.287584533855428	0.591772591879098	0.757121554271985	not_diff
ENSG00000227518	AL928970.1	lncRNA	-0.110581445793387	1.93068515744595	0.286994415418122	0.592153048674032	0.757479809443679	not_diff
ENSG00000150054	MPP7	protein_coding	-0.0820064199430375	2.47051586745311	0.287068905056452	0.592104996515857	0.757479809443679	not_diff
ENSG00000148399	DPH7	protein_coding	-0.0350454518003	5.06626660775354	0.286839006029503	0.592253326804548	0.757543837194115	not_diff
ENSG00000162769	FLVCR1	protein_coding	0.0348753017976058	5.07168074629061	0.286603967591674	0.592405052126974	0.757609411669591	not_diff
ENSG00000274471	AC242376.2	pseudogene	-0.0893811735771558	2.33834029741791	0.286609058440961	0.592401764962273	0.757609411669591	not_diff
ENSG00000201302	SNORA65	snoRNA	-0.188534217452977	0.267384647318338	0.286350347668423	0.592568862244413	0.757754654449553	not_diff
ENSG00000128928	IVD	protein_coding	0.0244453035409817	6.5682937039432	0.285778361470599	0.592938644207077	0.758163239282413	not_diff
ENSG00000196975	ANXA4	protein_coding	0.0344956003494802	5.33104522667599	0.285327553459859	0.593230421414677	0.758451753916162	not_diff
ENSG00000226314	ZNF192P1	pseudogene	-0.133488764392364	1.3408367438874	0.285041512863635	0.593415709604497	0.758451753916162	not_diff
ENSG00000226278	PSPHP1	pseudogene	-0.109837080709251	1.86242685465355	0.285203069306997	0.593311043695411	0.758451753916162	not_diff
ENSG00000134470	IL15RA	protein_coding	-0.063960938155942	3.1418347028644	0.285150121709099	0.593345342112514	0.758451753916162	not_diff
ENSG00000181007	ZFP82	protein_coding	0.0744463867207141	2.69142667985138	0.285042823724974	0.593414860196894	0.758451753916162	not_diff
ENSG00000165195	PIGA	protein_coding	0.043427884894792	4.3355733955072	0.284654022027573	0.593666904734746	0.758708517549074	not_diff
ENSG00000165898	ISCA2	protein_coding	0.0547396255941053	3.69142749434185	0.284550694573181	0.593733924967845	0.758729881410659	not_diff
ENSG00000197226	TBC1D9B	protein_coding	-0.019868686240913	7.69344882780476	0.284166204883672	0.593983449972585	0.758920150439347	not_diff
ENSG00000184916	JAG2	protein_coding	-0.0976790090484305	2.08073797160218	0.284216989179946	0.593950479705323	0.758920150439347	not_diff
ENSG00000198586	TLK1	protein_coding	-0.0269161852342879	6.10603141912848	0.283626410032713	0.594334130532454	0.75904671387138	not_diff
ENSG00000198435	NRARP	protein_coding	0.119040666316751	1.59933211327821	0.283898973665313	0.594157004637971	0.75904671387138	not_diff
ENSG00000185716	MOSMO	protein_coding	-0.0569819749823361	3.4469365894964	0.283754195680115	0.594251075235615	0.75904671387138	not_diff
ENSG00000109084	TMEM97	protein_coding	0.0305422476731056	5.96139600224258	0.283662054555084	0.59431096067698	0.75904671387138	not_diff
ENSG00000215493	AC007731.2	pseudogene	-0.163696654360193	0.702888533656335	0.283686345253413	0.594295172169498	0.75904671387138	not_diff
ENSG00000133138	TBC1D8B	protein_coding	-0.0680049974159142	2.91000733968315	0.283048620527691	0.594709969479965	0.759462405356558	not_diff
ENSG00000083444	PLOD1	protein_coding	0.025281782319311	6.38371595339852	0.282872128882602	0.594824871416384	0.759480532936029	not_diff
ENSG00000113272	THG1L	protein_coding	0.0397832879961585	4.56233699181842	0.282888526311759	0.594814194206659	0.759480532936029	not_diff
ENSG00000158019	BABAM2	protein_coding	-0.0406436322221964	4.69400160684688	0.282699168785808	0.594937518819797	0.759498580156651	not_diff
ENSG00000163517	HDAC11	protein_coding	0.118390925981026	1.62506223393803	0.282659930551699	0.594963080490777	0.759498580156651	not_diff
ENSG00000059758	CDK17	protein_coding	0.0370172770760609	4.93268433644097	0.282618504589886	0.594990069822382	0.759498580156651	not_diff
ENSG00000154222	CC2D1B	protein_coding	0.0305394236956669	5.54083859417409	0.282215239808514	0.595252932562366	0.759769821599235	not_diff
ENSG00000115607	IL18RAP	protein_coding	0.193724356158755	0.219836871136641	0.281615231543183	0.595644485948627	0.760140940990197	not_diff
ENSG00000272523	LINC01023	lncRNA	-0.154985677083712	0.883723246093864	0.281686645600164	0.595597854549417	0.760140940990197	not_diff
ENSG00000147140	NONO	protein_coding	-0.0178967585571346	9.21078254628721	0.281504182068979	0.595717013231796	0.760169180251707	not_diff
ENSG00000117151	CTBS	protein_coding	-0.0465519483205986	4.29110365583652	0.281072698396049	0.595998992721577	0.760273863182675	not_diff
ENSG00000173200	PARP15	protein_coding	-0.0398934962397083	4.57507204804811	0.281070127761047	0.596000673491477	0.760273863182675	not_diff
ENSG00000138621	PPCDC	protein_coding	-0.0437932416351644	4.27039146961258	0.281293198583567	0.595854858718928	0.760273863182675	not_diff
ENSG00000064490	RFXANK	protein_coding	-0.0332498418600941	5.32776519815917	0.281091876401138	0.595986453790571	0.760273863182675	not_diff
ENSG00000237489	C10orf143	protein_coding	-0.148389902002856	1.01504262009036	0.28086677684888	0.596133662545096	0.760379199337647	not_diff
ENSG00000126749	EMG1	protein_coding	0.0609471965343372	3.25609567943383	0.280773330287529	0.59619479615392	0.760392872517298	not_diff
ENSG00000279072	AC118758.3	lncRNA	-0.241384828520485	-0.523767587484323	0.280665055442758	0.596265646860637	0.760418935621796	not_diff
ENSG00000186416	NKRF	protein_coding	0.0445067396897853	4.54822566136078	0.280128488660225	0.596617013090695	0.760802706158857	not_diff
ENSG00000138709	LARP1B	protein_coding	-0.0334394851399936	5.21808863861547	0.280020280627471	0.596687924398441	0.760828807481756	not_diff
ENSG00000275882	IKBKGP1	pseudogene	-0.0591654143857692	3.55936321098044	0.27985215281106	0.59679813737273	0.760905013186212	not_diff
ENSG00000166136	NDUFB8	protein_coding	0.0566435921641927	3.39669497065531	0.279608931508549	0.596957651454849	0.760915427777697	not_diff
ENSG00000259673	IQCH-AS1	lncRNA	0.109375377429852	1.85805144452982	0.279672344550799	0.596916054137783	0.760915427777697	not_diff
ENSG00000068354	TBC1D25	protein_coding	0.0489619553586602	4.00790066201402	0.279704989702918	0.596894642114563	0.760915427777697	not_diff
ENSG00000223177	RNA5SP39	others	-0.235337795232536	-0.460510161750919	0.279423911665639	0.59707905419726	0.761005862299921	not_diff
ENSG00000105618	PRPF31	protein_coding	-0.0283934965502019	6.00986221588268	0.279218704948086	0.597213762933862	0.761113239233751	not_diff
ENSG00000124279	FASTKD3	protein_coding	0.043311527644858	4.27012612587545	0.278829320650054	0.597469549921745	0.761359588889504	not_diff
ENSG00000237719	Z95152.1	pseudogene	0.193173572654031	0.080880099144659	0.27877078895109	0.597508019206063	0.761359588889504	not_diff
ENSG00000080802	CNOT4	protein_coding	-0.04457671390822	4.36795709053541	0.278495638752767	0.597688927732544	0.761461449192496	not_diff
ENSG00000197943	PLCG2	protein_coding	-0.0241428802515004	6.66114605919067	0.278511813457738	0.597678289864153	0.761461449192496	not_diff
ENSG00000165359	INTS6L	protein_coding	-0.0294102531162262	5.68035337221769	0.278284696780543	0.597827697376571	0.761573915500913	not_diff
ENSG00000264343	NOTCH2NLA	protein_coding	0.0762070532282819	2.65869273321033	0.277922654102336	0.598066026465334	0.761813181080705	not_diff
ENSG00000235316	DUSP8P5	pseudogene	-0.109197933790155	1.92027585593646	0.27778827633162	0.598154536494179	0.76182132491639	not_diff
ENSG00000105053	VRK3	protein_coding	0.0330455862847695	5.34132150169257	0.277759586497709	0.598173437047325	0.76182132491639	not_diff
ENSG00000185561	TLCD2	protein_coding	-0.2166195820889	-0.164943630010575	0.277610313487756	0.598271796628016	0.761882261781523	not_diff
ENSG00000104853	CLPTM1	protein_coding	0.0245068867077816	6.57145265190683	0.277191968258496	0.598547634510423	0.762169182889042	not_diff
ENSG00000196981	WDR5B	protein_coding	-0.0544309708500706	3.4912393918029	0.276952749384599	0.598705484086699	0.76230582614213	not_diff
ENSG00000185798	WDR53	protein_coding	0.0565832427215202	3.632990942982	0.276673397813472	0.598889925612735	0.762411946996698	not_diff
ENSG00000140391	TSPAN3	protein_coding	-0.02186702104908	7.00798298865416	0.276722116171642	0.59885775082159	0.762411946996698	not_diff
ENSG00000130309	COLGALT1	protein_coding	-0.0182406282618041	8.10110744374639	0.276050992602805	0.599301295752139	0.762871250217699	not_diff
ENSG00000132275	RRP8	protein_coding	-0.0357985578363036	4.99501042195859	0.275928641410822	0.599382231673913	0.762909890323851	not_diff
ENSG00000214530	STARD10	protein_coding	0.0912628324734507	2.23995930396705	0.275823064046675	0.599452090029563	0.76293442527347	not_diff
ENSG00000224183	SDHDP6	pseudogene	0.198455505312069	-0.0362727497037404	0.275311047156253	0.599791123157464	0.762979633177366	not_diff
ENSG00000230163	AL122010.1	lncRNA	-0.137403626140363	1.21496821542996	0.275658637759715	0.599560921475862	0.762979633177366	not_diff
ENSG00000163053	SLC16A14	protein_coding	0.170238265722608	0.589405870500424	0.275343382506515	0.599769700343327	0.762979633177366	not_diff
ENSG00000038382	TRIO	protein_coding	0.0217764119619142	7.11777288768979	0.275438752668171	0.599706525052301	0.762979633177366	not_diff
ENSG00000183475	ASB7	protein_coding	-0.0464595496512563	4.00973293773201	0.275601930068305	0.59959846510161	0.762979633177366	not_diff
ENSG00000101856	PGRMC1	protein_coding	0.0311594625111517	5.65009093059291	0.27552775685313	0.599647579306937	0.762979633177366	not_diff
ENSG00000253899	AC067904.2	pseudogene	0.168201396511377	0.527514572934094	0.275204491356028	0.599861729856015	0.763005099630484	not_diff
ENSG00000248019	FAM13A-AS1	lncRNA	0.0901638976961917	2.22819013216583	0.274874600332143	0.600080434970175	0.763154570038377	not_diff
ENSG00000272037	AP002907.1	lncRNA	-0.167297029403975	0.56836184028912	0.274885496314228	0.600073208680064	0.763154570038377	not_diff
ENSG00000085840	ORC1	protein_coding	-0.0246183691174651	6.5750419943168	0.274653527248276	0.600227091607222	0.763276723945008	not_diff
ENSG00000106554	CHCHD3	protein_coding	0.0259033592992313	6.36968259960801	0.274409703055461	0.600388928267853	0.763353806378153	not_diff
ENSG00000248643	RBM14-RBM4	protein_coding	0.206093514952886	-0.147955447839338	0.274461778176305	0.600354356064899	0.763353806378153	not_diff
ENSG00000172053	QARS	protein_coding	-0.0197298616855349	8.41089100713119	0.274296675099677	0.600463980894704	0.763365302551348	not_diff
ENSG00000184937	WT1	protein_coding	0.115243965094873	1.7502577517992	0.274243657826413	0.60049919212171	0.763365302551348	not_diff
ENSG00000212802	RPL15P3	pseudogene	-0.0332727727513921	5.15684108659891	0.273526827327047	0.600975698712955	0.763842290695837	not_diff
ENSG00000125846	ZNF133	protein_coding	-0.0454162560684491	4.17012960888068	0.273544073097546	0.600964225411873	0.763842290695837	not_diff
ENSG00000170092	SPDYE5	protein_coding	-0.116272600919321	1.6217562891574	0.273262698266132	0.601151476606001	0.763936955231976	not_diff
ENSG00000120156	TEK	protein_coding	-0.190548595892348	0.122336673821349	0.273335819399621	0.601102803666536	0.763936955231976	not_diff
